aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
-3.86	-0.13	-0.09	-0.75	-0.81	0.66	0.65	0.0	0.14	-1.98	0.4	0.02	-3.16	0.46	0.0	1593510616.9594455	0.0
-3.64	-0.12	-0.08	-0.75	-0.81	0.66	0.65	0.0	-0.11	-2.05	0.52	0.2	-3.36	0.41	0.0	1593510616.9908552	0.0
-3.69	-0.13	-0.08	-0.74	-0.81	0.65	0.66	0.0	-0.09	-2.06	0.44	-0.03	-3.24	0.27	0.0	1593510617.0218432	0.0
-3.64	-0.13	-0.09	-0.75	-0.81	0.66	0.66	60.0	-0.14	-2.09	0.55	0.15	-3.48	0.35	0.0	1593510617.0523643	77
-3.89	-0.13	-0.08	-0.75	-0.81	0.65	0.65	60.0	-0.11	-1.98	0.41	0.14	-3.28	0.23	0.0	1593510617.0909605	77
-3.75	-0.12	-0.08	-0.75	-0.81	0.64	0.65	60.0	-0.06	-2.09	0.61	0.05	-3.04	0.47	0.0	1593510617.1208801	77
-3.88	-0.13	-0.08	-0.75	-0.81	0.66	0.65	60.0	-0.06	-2.12	0.56	0.15	-3.36	0.29	0.0	1593510617.152091	77
-3.59	-0.13	-0.09	-0.75	-0.81	0.66	0.65	60.0	-0.05	-2.06	0.67	0.21	-3.39	0.4	0.0	1593510617.1820076	77
-3.46	-0.13	-0.09	-0.75	-0.81	0.65	0.66	60.0	0.0	-2.43	0.73	0.46	-3.25	0.5	0.0	1593510617.2125132	77
-3.55	-0.13	-0.08	-0.75	-0.81	0.65	0.65	60.0	-0.2	-4.0	0.82	-0.11	-3.34	2.03	0.0	1593510617.2439048	77
-3.78	-0.13	-0.09	-0.74	-0.81	0.65	0.65	60.0	-0.17	-5.28	0.67	-0.52	-3.51	1.98	0.0	1593510617.284456	77
-3.6	-0.13	-0.09	-0.75	-0.81	0.65	0.65	60.0	-0.08	-7.11	1.24	0.72	-3.45	3.71	0.0	1593510617.3159049	77
-2.7	-0.13	-0.12	-0.75	-0.79	0.66	0.65	60.0	0.06	-4.49	3.25	2.11	-4.09	17.53	0.0	1593510617.347592	77
-4.05	-0.13	-0.05	-0.75	-0.96	0.65	0.61	60.0	0.26	4.24	4.14	-12.23	-4.76	29.1	0.0	1593510617.376897	77
-2.24	-0.13	-0.18	-0.75	-0.83	0.66	0.64	60.0	0.34	27.01	5.88	-20.49	-3.68	42.05	0.0	1593510617.4093904	77
-2.28	-0.13	-0.12	-0.75	-0.87	0.66	0.66	60.0	0.17	49.05	4.14	-12.73	-4.82	62.56	0.0	1593510617.4398198	77
-4.03	-0.13	-0.01	-0.73	-0.72	0.64	0.81	60.0	0.4	21.1	3.21	3.63	-4.09	71.85	0.0	1593510617.4719145	77
-2.15	-0.23	-0.18	-0.74	-0.86	0.79	0.69	60.0	-0.18	-25.22	0.05	26.38	-3.47	54.75	0.0	1593510617.5014462	77
-12.59	-0.29	0.07	-0.78	-0.89	0.98	0.82	60.0	-0.76	-39.21	-17.79	16.27	-3.79	64.64	0.0	1593510617.5335627	77
-15.79	-0.08	0.44	-0.82	-1.1	0.7	0.43	60.0	0.43	-16.6	-20.72	-22.79	-2.56	88.18	0.0	1593510617.5629187	77
-8.75	-0.06	-1.16	-0.78	-0.25	0.71	0.55	60.0	0.31	11.57	3.85	-23.01	-2.67	124.38	0.0	1593510617.5931237	77
-32.47	0.01	0.53	-0.78	-0.18	0.69	0.75	60.0	-0.12	50.31	-15.89	-18.93	-4.44	143.5	0.0	1593510617.6241415	77
-29.28	-0.07	0.24	-0.76	-0.82	0.66	1.1	60.0	-0.43	-61.82	-13.19	8.75	-1.33	39.68	0.0	1593510617.657511	77
-29.28	-0.07	-0.52	-0.78	-0.55	0.87	0.49	60.0	-0.44	-21.98	-16.0	-21.21	-1.97	73.45	0.0	1593510617.6902738	77
-16.9	-0.3	-0.34	-0.74	-0.8	0.81	0.75	60.0	-0.89	-8.87	-7.08	4.72	-4.34	56.47	0.0	1593510617.7218635	77
-5.08	-0.26	-0.52	-0.76	-0.69	0.47	0.3	60.0	1.18	-25.88	12.87	-20.96	-3.69	53.63	0.0	1593510617.752843	77
-4.38	-0.23	0.01	-0.74	-0.63	0.84	0.5	60.0	-1.02	19.16	-15.66	1.28	-3.44	66.87	0.0	1593510617.7829354	77
5.62	-0.05	-0.65	-0.75	-0.59	0.9	0.76	60.0	-0.24	-59.89	8.87	-14.17	-4.38	48.5	0.0	1593510617.8123643	77
19.57	-0.1	-0.49	-0.81	-0.84	0.67	0.65	60.0	-0.69	-28.37	2.81	-18.64	-2.79	51.1	0.0	1593510617.8451204	77
27.37	-0.2	-0.38	-0.74	-0.42	0.72	0.58	60.0	-0.14	12.78	3.6	6.49	-4.09	45.44	0.0	1593510617.8830807	77
34.03	-0.12	-0.64	-0.75	-0.44	0.63	0.65	60.0	-0.46	3.88	-2.06	-7.37	-2.02	39.86	0.0	1593510617.912807	77
31.26	-0.11	-0.4	-0.76	-0.51	0.62	0.66	60.0	0.49	-14.96	-3.91	-4.55	-3.27	27.45	0.0	1593510617.9447896	77
32.22	-0.19	-0.58	-0.76	-0.58	0.71	0.72	60.0	-0.23	-18.09	-6.11	17.15	-2.99	18.44	0.0	1593510617.9742644	77
29.98	-0.23	-0.5	-0.77	-0.57	0.63	0.7	60.0	0.05	-8.02	5.77	5.71	-4.43	22.69	0.0	1593510618.0067828	77
31.82	-0.14	-0.61	-0.75	-0.59	0.64	0.66	60.0	0.03	-12.31	2.21	-1.86	-3.05	37.05	0.0	1593510618.038312	77
28.04	-0.14	-0.49	-0.75	-0.64	0.65	0.67	60.0	-0.17	0.2	-0.93	-8.7	-3.34	42.49	0.0	1593510618.0710366	77
25.56	-0.15	-0.39	-0.74	-0.67	0.67	0.75	60.0	0.03	12.27	-7.54	-13.07	-3.13	41.37	0.0	1593510618.1018758	77
34.45	-0.12	-0.66	-0.73	-0.54	0.66	0.71	60.0	-0.32	-15.28	0.02	-4.75	-3.07	33.63	0.0	1593510618.1323001	77
39.02	-0.17	-0.7	-0.76	-0.47	0.52	0.89	60.0	0.44	4.08	11.45	8.44	-5.24	31.56	0.0	1593510618.1629312	77
40.9	-0.11	-0.65	-0.72	-0.4	0.62	0.71	60.0	-0.06	-12.75	3.57	11.28	-3.69	19.37	0.0	1593510618.1945045	77
40.95	-0.13	-0.54	-0.74	-0.49	0.64	0.72	60.0	0.05	2.73	1.89	-1.48	-3.02	18.85	0.0	1593510618.2246938	77
42.03	-0.15	-0.68	-0.74	-0.5	0.65	0.72	60.0	0.15	-1.8	0.58	-2.34	-3.48	11.16	0.0	1593510618.2578878	77
41.02	-0.13	-0.58	-0.74	-0.49	0.64	0.7	60.0	0.12	-0.44	1.8	-2.79	-3.36	3.85	0.0	1593510618.2928755	77
41.09	-0.13	-0.6	-0.75	-0.47	0.65	0.7	60.0	-0.09	-4.66	0.63	0.46	-3.39	5.36	0.0	1593510618.322264	77
41.23	-0.14	-0.6	-0.75	-0.5	0.66	0.69	60.0	-0.05	-5.63	1.01	1.21	-3.36	4.49	0.0	1593510618.3522995	77
40.1	-0.14	-0.62	-0.75	-0.54	0.66	0.68	60.0	-0.08	-16.32	-1.77	14.49	-3.28	23.56	0.0	1593510618.3838792	77
37.01	-0.1	-0.79	-0.73	-0.56	0.6	0.67	60.0	0.08	-6.56	-3.59	12.92	-3.21	31.13	0.0	1593510618.413502	77
42.8	-0.08	-0.74	-0.76	-0.46	0.7	0.59	60.0	-0.08	7.25	2.66	-24.53	-3.11	42.6	0.0	1593510618.446483	77
48.12	-0.14	-0.54	-0.74	-0.3	0.69	0.69	60.0	-0.34	19.34	-2.53	-5.68	-3.1	28.05	0.0	1593510618.4851668	77
39.94	-0.07	-0.61	-0.74	-0.32	0.63	0.7	60.0	0.46	10.98	0.35	0.96	-3.25	28.37	0.0	1593510618.515502	77
47.07	-0.15	-0.62	-0.75	-0.35	0.65	0.7	60.0	0.08	-12.06	2.66	8.02	-3.69	6.46	0.0	1593510618.5465958	77
45.7	-0.13	-0.65	-0.75	-0.46	0.65	0.68	60.0	0.0	-5.08	0.84	2.58	-3.25	4.26	0.0	1593510618.5790904	77
45.9	-0.14	-0.64	-0.74	-0.42	0.66	0.69	60.0	-0.17	-0.46	1.76	-3.6	-3.4	3.6	0.0	1593510618.608459	77
45.9	-0.14	-0.64	-0.74	-0.43	0.66	0.68	60.0	-0.08	-2.34	0.84	0.08	-3.3	6.32	0.0	1593510618.6393054	77
46.1	-0.12	-0.63	-0.74	-0.41	0.64	0.69	60.0	0.18	0.26	0.35	-0.12	-3.24	8.5	0.0	1593510618.674393	77
46.52	-0.13	-0.64	-0.75	-0.43	0.66	0.7	60.0	-0.23	-3.19	0.2	1.59	-3.11	6.24	0.0	1593510618.7052288	77
46.36	-0.14	-0.64	-0.75	-0.44	0.66	0.7	60.0	-0.21	-5.48	0.06	2.2	-3.13	6.26	0.0	1593510618.7366557	77
46.55	-0.14	-0.63	-0.75	-0.43	0.66	0.68	60.0	-0.12	-1.33	-0.23	-0.99	-2.95	10.21	0.0	1593510618.7675667	77
47.08	-0.15	-0.64	-0.75	-0.39	0.66	0.68	60.0	-0.02	-4.23	0.49	-0.5	-3.33	9.25	0.0	1593510618.7969453	77
47.55	-0.14	-0.66	-0.75	-0.41	0.65	0.67	60.0	-0.03	-1.15	2.0	-0.7	-3.48	10.17	0.0	1593510618.829517	77
47.74	-0.14	-0.66	-0.75	-0.41	0.66	0.7	60.0	-0.14	1.91	0.63	-4.11	-3.19	2.46	0.0	1593510618.8576703	77
47.82	-0.13	-0.64	-0.75	-0.4	0.66	0.69	60.0	-0.2	-1.44	0.7	-0.85	-3.28	1.92	0.0	1593510618.8882096	77
48.0	-0.14	-0.65	-0.75	-0.4	0.65	0.7	60.0	-0.23	-4.6	0.87	1.76	-3.22	0.55	0.0	1593510618.9185703	77
47.88	-0.14	-0.65	-0.75	-0.41	0.66	0.69	60.0	-0.05	-4.67	0.73	1.88	-3.39	1.4	0.0	1593510618.9493444	77
47.77	-0.13	-0.66	-0.74	-0.41	0.65	0.69	60.0	0.11	-2.66	1.04	1.16	-3.25	4.37	0.0	1593510618.980806	77
