aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
48.41	-0.14	-0.65	-0.74	-0.38	0.66	0.71	60.0	-0.14	12.47	2.89	-11.63	-3.25	7.05	0.0	1593509390.0906234	77
49.27	-0.14	-0.65	-0.75	-0.36	0.66	0.71	60.0	0.11	4.69	0.12	-5.05	-3.48	2.64	0.0	1593509390.1228566	77
49.58	-0.14	-0.64	-0.75	-0.37	0.65	0.72	60.0	-0.06	-5.5	0.37	3.92	-3.59	-0.09	0.0	1593509390.1512523	77
49.35	-0.14	-0.67	-0.75	-0.4	0.66	0.68	60.0	0.05	-9.51	1.22	5.16	-3.34	0.06	0.0	1593509390.181589	77
48.98	-0.14	-0.68	-0.75	-0.41	0.65	0.67	60.0	0.17	-2.37	1.04	-0.89	-3.13	1.85	0.0	1593509390.212195	77
49.54	-0.14	-0.77	-0.76	-0.44	0.66	0.72	60.0	-0.12	-2.41	-3.65	6.44	-2.85	13.01	0.0	1593509390.24632	77
48.95	-0.12	-0.67	-0.73	-0.39	0.6	0.68	60.0	0.12	2.23	2.44	1.37	-3.08	10.76	0.0	1593509390.2795172	77
49.81	-0.16	-0.65	-0.75	-0.39	0.64	0.69	60.0	0.06	-0.08	-1.71	2.15	-2.53	11.27	0.0	1593509390.3110676	77
47.55	-0.11	-0.66	-0.74	-0.38	0.66	0.72	60.0	0.0	-3.86	-3.86	-3.16	-2.67	11.53	0.0	1593509390.340603	77
49.6	-0.13	-0.66	-0.75	-0.36	0.67	0.7	60.0	-0.06	3.74	0.44	-7.57	-3.07	-0.44	0.0	1593509390.3718123	77
50.02	-0.13	-0.67	-0.75	-0.37	0.65	0.69	60.0	0.02	-2.18	0.9	1.42	-3.18	2.15	0.0	1593509390.4020247	77
50.67	-0.13	-0.67	-0.75	-0.37	0.66	0.69	60.0	0.05	-4.05	0.2	2.0	-3.21	1.18	0.0	1593509390.4322577	77
50.56	-0.14	-0.67	-0.75	-0.37	0.65	0.7	60.0	-0.09	-2.82	0.96	0.52	-3.33	0.93	0.0	1593509390.470975	77
50.67	-0.14	-0.67	-0.75	-0.37	0.66	0.7	60.0	-0.09	-3.19	0.52	0.34	-3.34	0.56	0.0	1593509390.5012555	77
50.56	-0.13	-0.67	-0.75	-0.37	0.66	0.69	60.0	-0.15	-3.73	0.75	1.15	-3.11	0.4	0.0	1593509390.533517	77
50.72	-0.13	-0.68	-0.75	-0.38	0.65	0.69	60.0	-0.14	-3.08	0.47	0.5	-3.37	0.7	0.0	1593509390.5628598	77
50.74	-0.13	-0.67	-0.74	-0.37	0.65	0.69	60.0	-0.08	-1.28	0.58	-0.53	-3.44	1.19	0.0	1593509390.5921702	77
50.74	-0.13	-0.67	-0.75	-0.37	0.65	0.68	60.0	0.0	-1.47	0.4	-0.4	-3.3	1.22	0.0	1593509390.6241665	77
50.63	-0.14	-0.67	-0.74	-0.37	0.65	0.7	60.0	-0.03	-1.01	0.53	-0.72	-3.22	0.96	0.0	1593509390.6631217	77
50.6	-0.14	-0.67	-0.74	-0.37	0.66	0.69	60.0	-0.14	-0.7	0.63	-1.39	-3.21	0.99	0.0	1593509390.6937306	77
