aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	ar0	ar1	ar2	ar3	ar4	ar5	eps	f0	f1	f2	f3	pr0	pr1	pr2	pr3	pr4	pr5	time	u0	u1	u2	u3	u4	u5	vec	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
nan	58.9	80.6	-80.6	20.4	64.7									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670543.6420405	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	nan	810	739	797	785	719			nan	nan	340	340	499	422	388			nan
nan	58.9	80.6	-80.6	20.4	64.7									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670543.7466266	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	nan	810	739	797	785	719			nan	nan	340	340	499	422	388			nan
16.1	59.1	81.2	-81.2	19.7	65.5									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670543.8514233	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	719			nan	305	340	340	499	422	388			nan
16.1	59.1	81.2	-81.2	19.7	65.5									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670543.9558995	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	719			nan	305	340	340	499	422	388			nan
16.1	59.1	81.2	-81.2	19.7	65.5									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670544.0603786	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	719			nan	305	340	340	499	422	388			nan
16.1	59.1	81.2	-81.2	19.7	65.5									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670544.1646435	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	719			nan	305	340	340	499	422	388			nan
16.1	59.1	81.2	-81.2	19.7	65.5									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670544.269383	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	719			nan	305	340	340	499	422	388			nan
16.0	59.1	81.4	-81.4	19.4	65.7									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670544.3740742	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	719			nan	305	340	340	499	422	388			nan
16.0	59.1	81.4	-81.4	19.4	65.7									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670544.4785786	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	719			nan	305	340	340	499	422	388			nan
16.0	57.8	81.4	-81.4	19.5	nan									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670544.584115	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	nan			nan	305	340	341	499	422	nan			nan
16.0	57.8	81.4	-81.4	19.5	nan									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670544.7025037	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	875	810	738	797	785	nan			nan	305	340	341	499	422	nan			nan
20.0	9.1	40.9	-40.9	14.3	16.6									284.9	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670544.8092144	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	881	810	732	831	785	716			nan	315	329	335	484	423	389			nan
20.0	9.1	40.9	-40.9	14.3	16.6									284.9	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670544.922073	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	881	810	732	831	785	716			nan	315	329	335	484	423	389			nan
20.0	9.1	40.9	-40.9	14.3	16.6									284.9	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.0264885	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	881	810	732	831	785	716			nan	315	329	335	484	423	389			nan
20.4	-2.4	29.8	-29.8	13.0	7.4									284.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.1307878	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	731	837	785	716			nan	322	328	333	478	424	390			nan
20.4	-2.4	29.8	-29.8	13.0	7.4									284.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.2349517	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	731	837	785	716			nan	322	328	333	478	424	390			nan
19.5	-5.0	25.3	-25.3	12.4	3.4									285.2	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.3392894	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	732	839	784	716			nan	325	328	332	476	424	390			nan
19.5	-5.0	25.3	-25.3	12.4	3.4									285.2	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.444093	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	732	839	784	716			nan	325	328	332	476	424	390			nan
19.2	-4.7	25.4	-25.4	12.6	3.4									284.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.547681	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	732	839	785	716			nan	325	328	332	476	424	390			nan
19.2	-4.7	25.4	-25.4	12.6	3.4									284.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.652197	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	732	839	785	716			nan	325	328	332	476	424	390			nan
19.2	-4.7	25.4	-25.4	12.6	3.4									284.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.7561004	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	732	839	785	716			nan	325	328	332	476	424	390			nan
19.2	-4.7	25.4	-25.4	12.6	3.4									284.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.8610876	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	732	839	785	716			nan	325	328	332	476	424	390			nan
19.2	-4.7	25.4	-25.4	12.6	3.4									284.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670545.9650197	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	883	810	732	839	785	716			nan	325	328	332	476	424	390			nan
49.3	-5.2	4.0	-4.0	25.9	2.9									288.3	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670546.0712745	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	884	813	734	839	781	709			nan	323	328	314	474	425	402			nan
99.4	-4.7	-52.0	52.0	52.2	4.9									295.8	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670546.1756063	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	879	815	759	838	774	699			nan	337	334	277	458	419	430			nan
99.4	-4.7	-52.0	52.0	52.2	4.9									295.8	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670546.27935	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	879	815	759	838	774	699			nan	337	334	277	458	419	430			nan
108.0	-9.5	-68.9	68.9	62.0	6.1									298.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670546.3836386	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	874	813	764	836	770	697			nan	345	337	273	452	416	437			nan
108.0	-9.5	-68.9	68.9	62.0	6.1									298.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670546.4883013	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	874	813	764	836	770	697			nan	345	337	273	452	416	437			nan
108.0	-9.5	-68.9	68.9	62.0	6.1									298.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670546.5933895	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	874	813	764	836	770	697			nan	345	337	273	452	416	437			nan
108.0	-9.5	-68.9	68.9	62.0	6.1									298.6	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670546.7267034	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	874	813	764	836	770	697			nan	345	337	273	452	416	437			nan
108.2	-8.8	-72.1	72.1	66.9	6.4									298.3	0	0	0	0	0.59	0.0	0.0	0.59	0.59	0.0	1590670546.8314173	53.64	0.0	0.0	53.64	53.64	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.2	-8.8	-72.1	72.1	66.9	6.4									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670546.93606	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.0	-9.1	-72.5	72.5	67.7	6.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.0398974	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.0	-9.1	-72.5	72.5	67.7	6.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.1442833	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.0	-9.1	-72.5	72.5	67.7	6.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.24855	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.0	-9.1	-72.5	72.5	67.7	6.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.3528218	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.1	-9.0	-72.5	72.5	67.6	5.9									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.4577432	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.1	-9.0	-72.5	72.5	67.6	5.9									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.5625322	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.1	-8.9	-72.6	72.6	67.7	6.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.666683	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.1	-8.9	-72.6	72.6	67.7	6.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.7710664	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.1	-8.9	-72.6	72.6	67.7	6.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.8770514	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
108.1	-8.9	-72.6	72.6	67.7	6.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670547.9816136	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	835	770	697			nan	347	338	273	452	416	440			nan
66.3	-4.7	-66.1	66.1	42.4	9.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670548.0861485	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	841	769	697			nan	370	337	273	443	417	440			nan
66.3	-4.7	-66.1	66.1	42.4	9.0									298.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670548.1923504	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	873	812	764	841	769	697			nan	370	337	273	443	417	440			nan
23.7	1.9	-42.1	42.1	12.0	5.9									298.9	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670548.2988555	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	872	817	761	842	770	695			nan	380	332	275	442	417	417			nan
23.7	1.9	-42.1	42.1	12.0	5.9									298.9	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670548.4051592	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	872	817	761	842	770	695			nan	380	332	275	442	417	417			nan
18.6	0.8	-38.1	38.1	8.0	5.9									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670548.5099385	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	871	817	758	842	770	695			nan	380	332	278	442	417	414			nan
18.6	0.8	-38.1	38.1	8.0	5.9									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670548.6146066	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	871	817	758	842	770	695			nan	380	332	278	442	417	414			nan
18.6	0.8	-38.1	38.1	8.0	5.9									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670548.7323694	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	871	817	758	842	770	695			nan	380	332	278	442	417	414			nan
18.6	0.8	-38.1	38.1	8.0	5.9									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670548.8371227	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	871	817	758	842	770	695			nan	380	332	278	442	417	414			nan
18.3	1.1	-37.5	37.5	7.5	6.1									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670548.9413974	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	871	817	758	842	770	695			nan	380	332	278	442	417	414			nan
18.3	1.1	-37.5	37.5	7.5	6.1									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.0457242	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	871	817	758	842	770	695			nan	380	332	278	442	417	414			nan
18.5	0.9	-38.0	38.0	7.7	6.1									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.1504638	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	871	817	758	842	770	695			nan	380	332	278	442	417	414			nan
18.5	0.9	-38.0	38.0	7.7	6.1									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.2549427	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	871	817	758	842	770	695			nan	380	332	278	442	417	414			nan
12.7	8.0	-26.4	26.4	10.6	16.8									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.3595502	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	875	818	758	838	770	694			nan	377	330	278	452	417	413			nan
12.7	8.0	-26.4	26.4	10.6	16.8									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.463924	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	875	818	758	838	770	694			nan	377	330	278	452	417	413			nan
12.7	8.0	-26.4	26.4	10.6	16.8									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.5682511	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	875	818	758	838	770	694			nan	377	330	278	452	417	413			nan
12.7	8.0	-26.4	26.4	10.6	16.8									298.9	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.6727679	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	875	818	758	838	770	694			nan	377	330	278	452	417	413			nan
15.4	38.7	66.3	-66.3	16.2	58.4									289.4	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.7771933	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	881	811	736	803	781	713			nan	305	329	328	488	414	382			nan
15.4	38.7	66.3	-66.3	16.2	58.4									289.4	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.8819244	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	881	811	736	803	781	713			nan	305	329	328	488	414	382			nan
15.1	53.7	77.0	-77.0	19.6	66.2									287.4	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670549.9865875	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	874	808	735	796	782	715			nan	298	331	331	490	414	381			nan
15.1	53.7	77.0	-77.0	19.6	66.2									287.4	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670550.0908217	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	874	808	735	796	782	715			nan	298	331	331	490	414	381			nan
15.4	58.3	80.5	-80.5	19.4	65.4									287.2	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670550.1950357	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	872	807	735	794	782	715			nan	296	332	332	491	413	380			nan
15.4	58.3	80.5	-80.5	19.4	65.4									287.2	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670550.2996292	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	872	807	735	794	782	715			nan	296	332	332	491	413	380			nan
15.4	58.3	80.5	-80.5	19.4	65.4									287.2	0	0	0	0	0.0	0.59	0.59	0.0	0.0	0.59	1590670550.4042506	0.0	53.64	53.64	0.0	0.0	53.64	[nan, nan, nan, nan]	872	807	735	794	782	715			nan	296	332	332	491	413	380			nan
15.4	58.3	80.5	-80.5	19.4	65.4									287.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670550.5380795	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	872	807	735	794	782	715			nan	296	332	332	491	413	380			nan
15.0	58.5	80.7	-80.7	19.5	65.9									287.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670550.643078	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	872	807	735	795	782	715			nan	296	332	332	491	413	380			nan
15.0	58.5	80.7	-80.7	19.5	65.9									287.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670550.7484002	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	872	807	735	795	782	715			nan	296	332	332	491	413	380			nan
15.2	58.5	81.0	-81.0	18.9	66.5									287.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670550.8550324	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	807	735	795	782	715			nan	296	332	332	491	413	380			nan
15.2	58.5	81.0	-81.0	18.9	66.5									287.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670550.95948	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	807	735	795	782	715			nan	296	332	332	491	413	380			nan
15.2	59.9	82.0	-82.0	19.7	66.8									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.0638654	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	807	735	793	782	715			nan	296	332	332	491	414	380			nan
15.2	59.9	82.0	-82.0	19.7	66.8									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.1683235	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	807	735	793	782	715			nan	296	332	332	491	414	380			nan
15.2	59.9	82.0	-82.0	19.7	66.8									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.2728179	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	807	735	793	782	715			nan	296	332	332	491	414	380			nan
15.2	59.9	82.0	-82.0	19.7	66.8									287.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.377647	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	807	735	793	782	715			nan	296	332	332	491	414	380			nan
nan	nan	nan	nan	21.4	62.0									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.4823253	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	nan	734	793	781	715			nan	296	nan	332	491	414	378			nan
nan	nan	nan	nan	21.4	62.0									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.5858328	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	nan	734	793	781	715			nan	296	nan	332	491	414	378			nan
nan	nan	nan	nan	21.4	62.0									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.6898081	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	nan	734	793	781	715			nan	296	nan	332	491	414	378			nan
nan	nan	nan	nan	21.4	62.0									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.7936475	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	nan	734	793	781	715			nan	296	nan	332	491	414	378			nan
nan	nan	nan	nan	21.4	62.0									nan	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670551.8976245	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	871	nan	734	793	781	715			nan	296	nan	332	491	414	378			nan
nan	nan	nan	nan	21.4	62.0									nan	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.0018213	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	871	nan	734	793	781	715			nan	296	nan	332	491	414	378			nan
18.8	-5.0	26.5	-26.5	11.8	4.1									284.5	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.1057987	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	835	781	712			nan	315	318	324	467	415	382			nan
18.8	-5.0	26.5	-26.5	11.8	4.1									284.5	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.21093	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	835	781	712			nan	315	318	324	467	415	382			nan
19.0	-5.2	25.5	-25.5	12.6	3.0									284.6	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.345067	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	835	781	712			nan	316	319	324	467	415	382			nan
19.0	-5.2	25.5	-25.5	12.6	3.0									284.6	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.4497542	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	835	781	712			nan	316	319	324	467	415	382			nan
18.9	-5.1	25.9	-25.9	12.3	3.4									284.6	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.5544956	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	835	781	712			nan	315	319	324	467	415	382			nan
18.9	-5.1	25.9	-25.9	12.3	3.4									284.6	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.6590824	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	835	781	712			nan	315	319	324	467	415	382			nan
18.9	-5.1	25.9	-25.9	12.3	3.4									284.6	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.7639406	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	835	781	712			nan	315	319	324	467	415	382			nan
18.9	-5.1	25.9	-25.9	12.3	3.4									284.6	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.8682375	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	835	781	712			nan	315	319	324	467	415	382			nan
23.6	-8.1	22.6	-22.6	14.9	1.8									285.0	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670552.9727643	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	836	780	712			nan	315	318	322	467	415	383			nan
23.6	-8.1	22.6	-22.6	14.9	1.8									285.0	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.0770326	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	879	806	727	836	780	712			nan	315	318	322	467	415	383			nan
85.1	-5.6	-26.0	26.0	44.4	nan									291.7	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.1812503	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	876	810	740	834	773	nan			nan	314	322	285	461	415	nan			nan
85.1	-5.6	-26.0	26.0	44.4	nan									291.7	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.2857451	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	876	810	740	834	773	nan			nan	314	322	285	461	415	nan			nan
108.5	-6.9	-67.9	67.9	58.4	6.9									299.1	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.390582	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	871	810	763	832	766	692			nan	338	329	263	443	408	427			nan
108.5	-6.9	-67.9	67.9	58.4	6.9									299.1	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.4954422	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	871	810	763	832	766	692			nan	338	329	263	443	408	427			nan
108.5	-6.9	-67.9	67.9	58.4	6.9									299.1	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.6004832	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	871	810	763	832	766	692			nan	338	329	263	443	408	427			nan
108.5	-6.9	-67.9	67.9	58.4	6.9									299.1	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.7058039	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	871	810	763	832	766	692			nan	338	329	263	443	408	427			nan
112.3	-9.1	-74.0	74.0	66.5	5.9									299.4	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.8105092	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	870	809	763	831	765	693			nan	338	329	263	443	407	431			nan
112.3	-9.1	-74.0	74.0	66.5	5.9									299.4	0	0	0	0	0.6	0.0	0.0	0.6	0.6	0.0	1590670553.9218757	54.55	0.0	0.0	54.55	54.55	0.0	[nan, nan, nan, nan]	870	809	763	831	765	693			nan	338	329	263	443	407	431			nan
111.3	-9.2	-76.7	76.7	69.7	7.0									299.2	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670554.0320523	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	869	808	763	831	765	694			nan	340	330	263	443	407	434			nan
