aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
44.49	-0.14	-0.43	-0.75	-0.34	0.64	0.74	60.0	-0.03	-2.89	2.38	0.21	-3.19	60.58	0.0	1593532952.9662342	100.0
44.17	-0.12	-0.47	-0.75	-0.37	0.65	0.73	60.0	-0.05	-2.31	2.24	-0.79	-3.21	41.54	0.0	1593532952.9949644	100.0
46.16	-0.14	-0.62	-0.76	-0.39	0.68	0.7	60.0	0.03	-1.98	-2.23	-1.08	-3.73	16.61	0.0	1593532953.0251017	100.0
46.98	-0.14	-0.58	-0.75	-0.34	0.64	0.71	60.0	-0.05	-4.6	0.96	-1.44	-3.51	6.08	0.0	1593532953.0558028	100.0
45.7	-0.13	-0.62	-0.75	-0.43	0.65	0.71	60.0	-0.15	-2.93	1.19	-1.19	-3.25	2.93	0.0	1593532953.088462	100.0
45.26	-0.14	-0.62	-0.75	-0.41	0.66	0.72	60.0	-0.03	-1.73	0.67	-1.07	-3.42	8.02	0.0	1593532953.119232	100.0
45.25	-0.14	-0.64	-0.75	-0.45	0.66	0.73	60.0	-0.32	-1.85	0.99	-0.2	-3.42	16.02	0.0	1593532953.1495464	100.0
43.9	-0.14	-0.63	-0.74	-0.44	0.64	0.73	60.0	0.05	-1.13	2.09	-3.68	-3.4	20.5	0.0	1593532953.1801653	100.0
42.36	-0.13	-0.65	-0.76	-0.57	0.66	0.7	60.0	0.03	-0.89	2.37	-0.85	-3.36	44.43	0.0	1593532953.2113585	100.0
41.8	-0.15	-0.71	-0.76	-0.49	0.67	0.7	60.0	-0.09	0.52	-1.48	-4.34	-3.56	56.6	0.0	1593532953.241674	100.0
41.3	-0.14	-0.53	-0.78	-0.46	0.7	0.68	60.0	0.08	-11.36	3.73	7.63	-3.16	73.53	0.0	1593532953.2720072	100.0
46.52	-0.12	-0.66	-0.74	-0.49	0.62	0.9	60.0	-0.09	-3.04	0.53	-5.89	-3.8	76.05	0.0	1593532953.3050404	100.0
45.36	-0.14	-0.75	-0.75	-0.38	0.65	0.62	60.0	0.03	0.23	1.21	4.37	-3.45	80.63	0.0	1593532953.3416526	100.0
53.52	-0.12	-0.71	-0.75	-0.16	0.64	0.75	60.0	-0.08	3.53	0.09	-5.62	-2.99	83.86	0.0	1593532953.37226	68.22
57.16	-0.15	-0.62	-0.75	-0.22	0.65	0.73	60.0	-0.35	-4.52	0.44	0.82	-3.05	62.5	0.0	1593532953.4043849	86.52
61.3	-0.14	-0.66	-0.76	-0.09	0.64	0.73	60.0	0.05	-3.27	0.18	-1.89	-2.96	51.02	0.0	1593532953.4337964	70.43
63.78	-0.13	-0.59	-0.74	-0.13	0.65	0.73	60.0	-0.15	-3.34	0.81	-1.39	-3.07	18.66	0.0	1593532953.4648123	81.82
68.07	-0.13	-0.62	-0.75	-0.02	0.65	0.73	60.0	0.06	-5.92	-1.36	0.06	-2.92	6.03	0.0	1593532953.4954102	63.94
