aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
30.7	-0.12	-0.56	-0.74	-0.47	0.7	0.56	60.0	-0.27	-10.73	0.44	3.47	-3.4	34.41	0.0	1593533610.4076846	77
31.17	-0.13	-0.47	-0.75	-0.45	0.73	0.69	60.0	-0.49	-7.25	0.58	3.22	-4.12	5.19	0.0	1593533610.4398305	77
30.54	-0.14	-0.44	-0.75	-0.55	0.66	0.74	60.0	-0.06	-6.95	1.48	4.44	-3.51	-5.42	0.0	1593533610.4685085	77
30.11	-0.14	-0.49	-0.75	-0.59	0.66	0.72	60.0	-0.06	0.92	0.5	-3.31	-3.44	0.37	0.0	1593533610.5074902	77
30.09	-0.13	-0.49	-0.74	-0.58	0.65	0.71	60.0	-0.24	-2.15	0.37	0.43	-3.18	-0.43	0.0	1593533610.5372076	77
29.97	-0.14	-0.48	-0.75	-0.58	0.66	0.71	60.0	0.05	-2.34	0.96	-0.03	-3.07	0.18	0.0	1593533610.5685492	77
30.07	-0.13	-0.48	-0.75	-0.57	0.65	0.72	60.0	-0.23	-2.73	0.55	1.01	-3.25	0.2	0.0	1593533610.5989633	77
29.79	-0.13	-0.48	-0.74	-0.58	0.66	0.71	60.0	-0.23	-1.91	0.37	1.21	-3.18	-0.38	0.0	1593533610.6303375	77
29.61	-0.13	-0.48	-0.75	-0.59	0.65	0.71	60.0	-0.23	-2.05	-0.14	-0.09	-3.28	-1.34	0.0	1593533610.6609316	77
29.76	-0.14	-0.48	-0.75	-0.57	0.65	0.71	60.0	-0.14	-1.37	0.38	-0.03	-3.25	-1.25	0.0	1593533610.6930196	77
29.4	-0.13	-0.48	-0.75	-0.57	0.65	0.71	60.0	0.03	-1.65	0.12	0.82	-3.27	-1.31	0.0	1593533610.7237747	77
29.45	-0.14	-0.48	-0.75	-0.58	0.66	0.7	60.0	-0.21	-2.11	0.34	1.39	-3.42	-1.01	0.0	1593533610.7547019	77
29.56	-0.13	-0.48	-0.75	-0.58	0.66	0.71	60.0	-0.03	-2.05	0.53	0.7	-3.22	-1.45	0.0	1593533610.785103	77
29.57	-0.13	-0.48	-0.75	-0.59	0.66	0.71	60.0	-0.15	-2.27	0.43	1.08	-3.22	-1.34	0.0	1593533610.8158576	77
29.67	-0.13	-0.49	-0.75	-0.58	0.66	0.72	60.0	0.02	-2.61	0.24	0.37	-3.39	-1.31	0.0	1593533610.8461235	77
29.81	-0.13	-0.48	-0.75	-0.58	0.66	0.71	60.0	-0.18	-2.37	0.37	0.92	-3.19	-1.95	0.0	1593533610.878635	77
29.82	-0.13	-0.48	-0.75	-0.58	0.66	0.71	60.0	0.02	-2.09	0.47	0.87	-3.34	-1.19	0.0	1593533610.9130108	77
29.47	-0.13	-0.47	-0.75	-0.58	0.66	0.71	60.0	-0.12	-2.95	0.26	0.93	-3.3	-2.21	0.0	1593533610.9430933	77
29.29	-0.13	-0.48	-0.75	-0.59	0.65	0.7	60.0	-0.21	-1.92	0.12	1.05	-3.01	-0.87	0.0	1593533610.9728894	77
29.28	-0.13	-0.48	-0.74	-0.58	0.66	0.71	60.0	-0.15	-1.88	0.31	0.32	-3.34	-0.66	0.0	1593533611.0041132	77
29.69	-0.13	-0.49	-0.75	-0.58	0.66	0.71	60.0	-0.11	-2.55	0.55	0.69	-3.08	-1.18	0.0	1593533611.0356956	77
29.55	-0.14	-0.47	-0.75	-0.58	0.65	0.71	60.0	-0.32	-2.6	0.5	0.69	-3.19	-0.69	0.0	1593533611.0651267	77
29.4	-0.13	-0.48	-0.75	-0.59	0.65	0.7	60.0	-0.11	-2.12	0.43	0.75	-3.21	-0.85	0.0	1593533611.0967283	77
29.21	-0.14	-0.48	-0.74	-0.58	0.66	0.71	60.0	0.03	-2.29	0.37	0.29	-3.25	-0.29	0.0	1593533611.1263275	77
29.16	-0.13	-0.48	-0.74	-0.59	0.66	0.71	60.0	-0.11	-2.2	0.55	0.55	-3.19	-0.5	0.0	1593533611.15745	77
29.21	-0.14	-0.48	-0.75	-0.58	0.65	0.71	60.0	-0.23	-2.09	0.2	0.56	-3.15	-0.34	0.0	1593533611.1872816	77
