aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
61.34	-0.12	-0.73	-0.75	-0.23	0.65	0.7	60.0	-0.06	10.18	1.71	-10.29	-3.48	31.02	0.0	1593530662.049487	82.22
62.78	-0.13	-0.75	-0.75	-0.2	0.65	0.73	60.0	-0.14	10.24	4.12	-12.53	-3.27	24.76	0.0	1593530662.0813284	72.58
63.78	-0.11	-0.89	-0.74	-0.28	0.62	0.71	60.0	0.27	-16.18	0.7	15.01	-3.07	35.95	0.0	1593530662.112412	81.41
56.21	-0.07	-0.9	-0.73	-0.33	0.58	0.81	60.0	-0.02	6.34	6.21	-2.52	-3.13	48.08	0.0	1593530662.1424148	100
63.8	-0.03	-0.8	-0.74	-0.16	0.57	0.68	60.0	0.21	8.96	0.2	5.86	-1.88	49.45	0.0	1593530662.1740856	40.6
67.84	-0.26	-0.72	-0.76	0.0	0.71	0.66	60.0	-0.18	-28.4	3.19	8.34	-3.69	23.01	0.0	1593530662.2037888	44.61
69.39	-0.14	-0.64	-0.73	0.01	0.63	0.73	60.0	0.18	-4.67	1.34	-2.73	-3.19	-2.5	0.0	1593530662.2368245	37.0
69.17	-0.12	-0.75	-0.75	-0.15	0.66	0.7	60.0	-0.31	-10.23	0.95	10.11	-3.02	-3.79	0.0	1593530662.2729363	79.72
68.58	-0.13	-0.75	-0.75	-0.18	0.66	0.68	60.0	-0.15	-7.71	0.27	5.19	-3.33	-5.08	0.0	1593530662.302196	76.91
68.39	-0.13	-0.75	-0.74	-0.16	0.65	0.7	60.0	-0.02	-0.89	0.9	0.72	-3.08	-1.92	0.0	1593530662.331999	72.6
68.13	-0.12	-0.73	-0.74	-0.17	0.65	0.7	60.0	-0.21	-1.83	0.27	1.54	-3.1	-3.34	0.0	1593530662.3648136	73.55
68.45	-0.13	-0.73	-0.75	-0.15	0.65	0.69	60.0	-0.12	-5.56	0.49	3.6	-3.22	-7.1	0.0	1593530662.3932796	68.31
68.16	-0.12	-0.74	-0.75	-0.16	0.66	0.7	60.0	-0.24	-6.05	-0.29	6.27	-3.05	-7.21	0.0	1593530662.4243314	71.33
68.08	-0.12	-0.75	-0.75	-0.16	0.65	0.69	60.0	-0.15	-5.63	-0.15	4.02	-3.11	-7.73	0.0	1593530662.4557648	72.47
67.46	-0.13	-0.75	-0.75	-0.18	0.65	0.69	60.0	-0.23	-2.79	-0.27	1.21	-3.02	-7.57	0.0	1593530662.4861863	75.49
67.26	-0.13	-0.74	-0.74	-0.18	0.65	0.69	60.0	-0.18	-2.14	-0.08	1.59	-3.21	-7.37	0.0	1593530662.517064	74.42
67.11	-0.13	-0.74	-0.74	-0.17	0.66	0.69	60.0	-0.24	-5.53	-0.17	4.46	-3.04	-9.51	0.0	1593530662.547382	73.44
66.95	-0.12	-0.74	-0.75	-0.19	0.66	0.68	60.0	-0.29	-6.99	-0.12	6.72	-3.1	-9.39	0.0	1593530662.577939	74.79
66.79	-0.13	-0.69	-0.74	-0.16	0.65	0.69	60.0	-0.29	-8.6	-1.16	1.92	-3.15	-15.54	0.0	1593530662.6088464	73.5
66.21	-0.13	-0.74	-0.75	-0.21	0.66	0.67	60.0	-0.32	-9.57	0.63	4.96	-3.08	-12.21	0.0	1593530662.64107	79.72
65.4	-0.12	-0.76	-0.75	-0.21	0.65	0.67	60.0	-0.23	-7.95	-0.06	3.45	-3.19	-12.0	0.0	1593530662.6766834	77.04
64.93	-0.13	-0.74	-0.75	-0.22	0.65	0.67	60.0	-0.05	-6.66	-0.31	3.21	-3.25	-11.19	0.0	1593530662.706246	81.02
64.42	-0.13	-0.74	-0.74	-0.22	0.66	0.67	60.0	-0.21	-5.59	0.17	0.64	-3.04	-11.71	0.0	1593530662.7384017	80.9
64.28	-0.13	-0.75	-0.74	-0.23	0.65	0.68	60.0	-0.14	-5.51	0.0	1.82	-3.13	-10.6	0.0	1593530662.767799	78.99
64.28	-0.12	-0.74	-0.75	-0.22	0.65	0.66	60.0	-0.32	-2.46	0.27	-1.04	-3.28	-13.66	0.0	1593530662.7979894	78.12
